n_tokens_title,n_tokens_content,num_hrefs,num_imgs,num_videos,num_keywords,data_channel_is_lifestyle,data_channel_is_entertainment,data_channel_is_bus,data_channel_is_socmed,data_channel_is_tech,data_channel_is_world,self_reference_min_shares,self_reference_max_shares,self_reference_avg_sharess,global_subjectivity,global_sentiment_polarity,global_rate_positive_words,global_rate_negative_words,abs_title_subjectivity,abs_title_sentiment_polarity,shares
12,123,7,0,2,10,0,0,0,0,1,0,2000,2000,2000,0.528571428571,0.2,0.0325203252033,0.0162601626016,0.1875,0.3125,1100
10,952,5,3,0,7,0,0,0,0,0,1,493,493,493,0.46839864418,0.182044214466,0.0598739495798,0.0136554621849,0.0833333333333,0.416666666667,1100
8,589,14,9,0,9,0,0,0,0,1,0,1200,4500,2533.33333333,0.53,0.121818181818,0.0322580645161,0.0152801358234,0.5,0,1500
13,115,3,0,1,8,0,0,0,0,0,0,1200,1200,1200,0.544318181818,0.0639204545455,0.0434782608696,0.0173913043478,0.5,0.625,733
8,193,2,1,0,6,0,1,0,0,0,0,436,681,558.5,0.339867424242,-0.0258522727273,0.020725388601,0.0310880829016,0.5,0,516
13,273,2,1,1,7,0,0,0,0,1,0,0,0,0,0.472482893451,0.164235092864,0.0659340659341,0.010989010989,0.5,0,2800
9,1100,39,11,10,8,0,0,0,0,0,0,1100,10700,5900,0.499227994228,0.115252750722,0.0381818181818,0.0227272727273,0.5,1,2800
12,917,5,4,0,7,0,1,0,0,0,0,1200,6200,3700,0.535785262615,0.0884404439282,0.0676117775354,0.0534351145038,0.0922222222222,0.146111111111,525
7,526,4,16,0,6,0,1,0,0,0,0,14200,14200,14200,0.433277900961,0.183906134516,0.0513307984791,0.00570342205323,0.5,0,1500
12,194,2,1,0,5,0,0,1,0,0,0,4800,4800,4800,0.399107142857,0.152083333333,0.0463917525773,0,0.333333333333,0.166666666667,835
10,159,2,13,1,10,0,1,0,0,0,0,1000,1000,1000,0.627272727273,0.00909090909091,0.0314465408805,0.0188679245283,0.166666666667,0.333333333333,3900
11,132,3,0,2,10,0,1,0,0,0,0,1500,1900,1700,0.711111111111,0.483333333333,0.0227272727273,0,0.5,0,1700
11,286,5,1,0,5,0,0,1,0,0,0,32,5700,3544,0.197413793103,0.103448275862,0.020979020979,0.0104895104895,0.5,0,718
11,232,5,0,1,8,0,0,0,0,1,0,4600,12600,8800,0.440811688312,0.143246753247,0.0258620689655,0.00431034482759,0.325,0.125,1400
11,754,10,1,0,6,0,0,0,0,0,1,1400,1900,1650,0.316012396694,-0.0260319817493,0.0198938992042,0.0159151193634,0.5,0.2,1000
13,151,20,16,0,7,0,0,0,0,0,0,128800,128800,128800,0.607142857143,-0.105357142857,0.0198675496689,0.0264900662252,0.2,0.5,994
12,1708,43,6,2,6,0,0,0,0,0,1,606,606,606,0.309384517443,0.0292588489941,0.0169789227166,0.0140515222482,0.5,0,18200
10,606,16,13,0,9,0,0,0,0,0,0,2700,2700,2700,0.489265536723,0.135240112994,0.0544554455446,0.019801980198,0.5,0.5,3600
13,472,16,1,1,10,0,0,0,0,0,1,325,3300,1402.8,0.412060733384,0.155519480519,0.0572033898305,0.0127118644068,0.5,0.5,1400
8,405,3,9,0,7,0,0,0,1,0,0,2500,2500,2500,0.362608225108,0.116744652406,0.0444444444444,0.00987654320988,0.122727272727,0.0681818181818,1500
11,566,9,2,1,10,0,0,0,0,1,0,1800,5300,3025,0.41469951617,0.125789406672,0.0371024734982,0.00530035335689,0.5,0,2200
9,107,4,1,2,7,0,0,0,0,0,0,17300,17300,17300,0.468166666667,0.086,0.0467289719626,0.018691588785,0.5,0,1200
9,1172,37,11,0,10,0,0,0,0,1,0,1600,5600,3233.33333333,0.391245013157,0.243822043969,0.0588737201365,0.00682593856655,0.15,0.35,1700
12,985,14,1,3,10,0,0,0,0,1,0,12100,12100,12100,0.501625250651,0.113798232792,0.0517766497462,0.0223350253807,0.2,0.2,3000
10,279,9,1,0,5,0,0,1,0,0,0,1000,2700,1600,0.401953205525,0.0830859616574,0.0394265232975,0.00716845878136,0.5,0,1000
14,646,11,11,0,6,0,0,0,0,0,1,1400,1400,1400,0.333147321429,-0.0527529761905,0.0263157894737,0.0448916408669,0.5,0,860
10,247,4,2,0,8,0,1,0,0,0,0,13500,13500,13500,0.390432098765,0.127160493827,0.0445344129555,0.0404858299595,0.5,0,8000
10,564,5,12,0,10,0,0,0,0,0,1,23700,23700,23700,0.375650553151,0.127664742665,0.0336879432624,0.0141843971631,0.1,0.15,2700
11,485,36,2,1,8,0,1,0,0,0,0,4100,4100,4100,0.514806547619,0.106682231072,0.0350515463918,0.0226804123711,0.5,0,10000
12,502,7,12,0,9,0,0,0,0,1,0,1200,6800,2975,0.369963984103,0.0780178837556,0.0478087649402,0.0338645418327,0.313888888889,0.0638888888889,1600
9,806,14,9,1,10,0,0,0,0,1,0,578,5600,1931.22222222,0.501673225764,0.158678013905,0.0471464019851,0.0111662531017,0,0.5,12900
14,322,5,1,3,7,0,1,0,0,0,0,2500,15800,8033.33333333,0.388636363636,0.192975206612,0.0248447204969,0.00310559006211,0,0.318181818182,2100
13,237,10,1,1,8,0,0,0,0,1,0,660,7300,3232,0.459406565657,0.230808080808,0.0295358649789,0.0084388185654,0.125,0.5,1100
10,81,1,0,2,7,0,0,0,0,0,0,2100,2100,2100,0.566666666667,0.166666666667,0.0740740740741,0.0246913580247,0.5,0.5,3600
11,125,1,1,0,6,0,0,0,0,0,1,16100,16100,16100,0.396401515152,0.210795454545,0.048,0,0.05,0.4,1500
11,232,5,0,1,7,0,1,0,0,0,0,5400,5400,5400,0.453333333333,0.0965277777778,0.0646551724138,0.0215517241379,0.5,0,1200
9,356,5,1,0,9,0,0,0,0,0,1,448,3200,1482,0.320021645022,-0.0576298701299,0.0112359550562,0.0308988764045,0.5,0,2100
12,187,5,1,0,6,0,1,0,0,0,0,618,2100,1606,0.432954545455,0.0984090909091,0.0320855614973,0.0106951871658,0.5,0,405
7,252,5,1,0,6,0,0,0,0,1,0,2400,3000,2700,0.44799525871,-0.0209415584416,0.0238095238095,0.0238095238095,0.5,0,1900
12,451,8,0,1,5,0,1,0,0,0,0,1400,1400,1400,0.497307692308,0.218717948718,0.0687361419069,0.00886917960089,0.0933333333333,0.0266666666667,978
10,1903,161,1,5,8,0,0,0,0,0,1,880,22200,8693.33333333,0.381474149157,0.0146663059163,0.015239096164,0.0157645822386,0.0666666666667,0.166666666667,1600
10,416,13,10,2,7,0,0,0,0,0,0,14700,14700,14700,0.577929197995,0.0865131578947,0.0456730769231,0.0336538461538,0.5,0,1500
15,279,7,1,1,8,0,0,1,0,0,0,764,7400,3054.66666667,0.472692700818,0.05168500481,0.0430107526882,0.0322580645161,0.1,0.4,2100
9,606,8,1,0,7,0,0,0,0,0,1,465,6700,2262.5,0.351308321308,0.0916967291967,0.029702970297,0.0115511551155,0.0454545454545,0.136363636364,873
12,0,0,3,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,829
10,314,4,15,0,7,0,0,0,0,1,0,14900,14900,14900,0.568065268065,0.172983682984,0.031847133758,0.00955414012739,0.5,0,1900
14,648,12,1,0,8,0,0,0,1,0,0,1500,1500,1500,0.500148148148,0.0234444444444,0.033950617284,0.0277777777778,0.166666666667,0.7,34500
14,191,3,1,1,7,0,0,1,0,0,0,18000,18000,18000,0.495833333333,0.177272727273,0.0575916230366,0.0157068062827,0.166666666667,0.333333333333,1800
8,812,9,1,0,9,1,0,0,0,0,0,0,0,0,0.507705531506,0.154705964406,0.051724137931,0.0246305418719,0.5,0,1400
8,685,9,1,0,6,0,0,1,0,0,0,1900,1900,1900,0.499433474689,0.0834829711105,0.0335766423358,0.0248175182482,0.433333333333,0.0333333333333,1800
9,302,3,1,0,10,0,0,1,0,0,0,1200,1400,1300,0.477470078941,0.158556149733,0.0364238410596,0.00662251655629,0.5,0,2500
10,1863,18,1,0,8,0,0,0,0,1,0,0,0,0,0.490997173967,0.167206460579,0.0413311862587,0.0123456790123,0.5,0,1800
11,335,12,1,1,6,0,0,0,1,0,0,692,2700,2173,0.268754272044,0.109307359307,0.089552238806,0.0149253731343,0.433333333333,0.0333333333333,9900
14,182,5,28,1,7,0,1,0,0,0,0,933,1400,1166.5,0.473278236915,0.169834710744,0.0604395604396,0.00549450549451,0.106060606061,0.193181818182,864
9,1172,14,1,2,7,0,0,0,0,1,0,523,9100,3887.375,0.492770149411,0.0965118070587,0.0383959044369,0.0315699658703,0.5,0,2300
8,687,11,1,0,10,0,0,0,0,1,0,0,0,0,0.439738039738,0.172757797758,0.037845705968,0.00727802037846,0.5,0,1900
7,131,18,14,1,9,0,0,0,0,0,0,1400,1400,1400,0.790625,0.490625,0.0534351145038,0.00763358778626,0.333333333333,0.416666666667,2000
9,1324,0,0,0,1,0,0,0,1,0,0,0,0,0,0.330214482487,0.137097739922,0.035498489426,0.0105740181269,0.5,0,1100
13,532,4,14,0,5,0,0,0,0,1,0,817,5800,3308.5,0.314553571429,0.0686160714286,0.0206766917293,0.0187969924812,0.5,0,2900
9,186,6,1,0,6,0,0,0,0,1,0,1800,2100,1950,0.275714285714,-0.00428571428571,0.0161290322581,0.010752688172,0.45,0,2700
8,712,1,1,0,6,0,0,0,0,0,1,2000,2000,2000,0.357843406593,0.0736584249084,0.0294943820225,0.0280898876404,0.5,0,974
8,460,4,1,0,6,0,0,0,0,0,1,984,18200,7728,0.329494724026,0.0852588383838,0.0326086956522,0.0217391304348,0.0454545454545,0.136363636364,903
14,207,2,1,0,5,0,1,0,0,0,0,14000,14000,14000,0.600212121212,-0.0166363636364,0.0531400966184,0.0386473429952,0.133333333333,0.283333333333,1300
13,338,7,1,0,7,0,0,0,0,0,1,45100,45100,45100,0.608075396825,-0.0887063492063,0.0207100591716,0.0236686390533,0.5,0.5,1200
8,462,5,1,0,6,0,0,0,0,1,0,1200,2700,2033.33333333,0.430504449254,0.126988636364,0.0367965367965,0.021645021645,0.5,0,3800
12,722,8,1,0,9,0,0,0,0,0,1,4400,7400,5900,0.46705464347,0.0531824307768,0.0332409972299,0.0180055401662,0.5,0,1300
6,498,9,1,0,7,0,0,0,0,0,1,0,0,0,0.547660495533,0.0978113198858,0.0502008032129,0.0240963855422,0.166666666667,0.333333333333,1900
11,276,2,0,3,6,0,0,0,0,0,0,1100,1100,1100,0.363254569505,0.106927910053,0.0652173913043,0.0398550724638,0.1,0.0166666666667,850
14,239,4,1,0,6,0,0,1,0,0,0,605,1700,1013.75,0.354668437623,0.0825314836678,0.0460251046025,0.0251046025105,0.5,0,709
11,271,4,2,0,7,0,1,0,0,0,0,2200,2200,2200,0.262858173572,0.0490672026386,0.0258302583026,0.0110701107011,0.5,0,788
12,231,25,23,0,8,0,0,0,0,0,0,1300,1400,1350,0.386282467532,0.0991883116883,0.025974025974,0.00865800865801,0.5,0,1300
10,910,8,20,0,7,0,0,0,0,1,0,582,14900,4840.28571429,0.53594619666,0.157286835189,0.0351648351648,0.00879120879121,0.05,0.1,1000
10,338,11,9,0,4,0,1,0,0,0,0,1300,1300,1300,0.440206411946,0.174308300395,0.0473372781065,0.00295857988166,0.166666666667,0.375,1200
11,352,11,5,1,7,0,1,0,0,0,0,667,2400,1539.5,0.395333333333,0.0453333333333,0.03125,0.0142045454545,0.5,0,968
12,469,9,2,0,5,0,0,1,0,0,0,2400,4500,3175,0.521920821114,0.201038611926,0.0362473347548,0.00852878464819,0,0.5,1400
9,206,15,1,1,5,0,0,1,0,0,0,1800,1800,1800,0.486441798942,0.250446428571,0.0631067961165,0.00485436893204,0.5,0,1000
10,710,14,1,0,10,0,1,0,0,0,0,0,0,0,0.464380411255,0.145889378479,0.0422535211268,0.0140845070423,0.45,0,1300
13,1765,23,4,0,10,0,0,0,0,0,1,558,3400,1652.44444444,0.370724617605,0.0173270995671,0.0254957507082,0.0226628895184,0.5,0,1400
10,2505,11,1,74,7,0,1,0,0,0,0,882,10900,3130.2,0.377173712812,0.133906367189,0.0654690618762,0.0207584830339,0.0222222222222,0.0888888888889,1500
12,304,9,0,0,8,0,0,0,0,0,1,1200,21900,8733.33333333,0.359722222222,0.165277777778,0.0263157894737,0.00986842105263,0.5,0,3400
9,707,10,1,0,7,1,0,0,0,0,0,0,0,0,0.465645292208,0.112776424964,0.04243281471,0.012729844413,0.5,0,4100
10,628,5,1,0,5,0,0,0,0,0,1,599,599,599,0.413704318937,0.0222176079734,0.0175159235669,0.0191082802548,0.5,0,826
10,294,8,0,1,5,0,0,1,0,0,0,1400,9800,5600,0.399134199134,-0.0244588744589,0.030612244898,0.0204081632653,0,0.3,1500
10,303,9,2,0,7,0,0,0,0,1,0,799,10100,4966.33333333,0.434971827115,0.0924503538789,0.026402640264,0.00990099009901,0,0.5,3000
11,926,8,1,0,6,0,0,1,0,0,0,2300,21900,7725,0.488630117926,0.0907647907648,0.036717062635,0.0161987041037,0.5,0,1500
12,764,18,11,1,5,0,0,0,0,1,0,934,11400,5108.5,0.47205017205,0.100592463092,0.0274869109948,0.0143979057592,0.5,0,1900
6,418,5,1,1,8,0,0,0,0,1,0,12500,663600,232266.666667,0.552857727858,0.102623727624,0.0430622009569,0.0143540669856,0.5,0,1800
9,291,4,1,0,6,0,0,1,0,0,0,970,970,970,0.36880952381,0.208714285714,0.0446735395189,0.00343642611684,0.5,0,1600
11,1218,7,1,0,7,0,0,1,0,0,0,0,0,0,0.412367724868,0.0947751322751,0.0287356321839,0.00985221674877,0.5,0,1600
11,780,19,11,0,10,0,0,0,0,1,0,1400,8700,5050,0.496129549463,0.187495390412,0.05,0.00897435897436,0.0365079365079,0.21746031746,2100
10,208,22,22,1,10,0,0,0,0,0,0,1400,40000,20700,0.644444444444,0.195833333333,0.0288461538462,0.0144230769231,0.1,0.3,1400
10,300,4,2,0,9,0,0,0,0,0,1,7100,7100,7100,0.39673046252,0.0507575757576,0.0266666666667,0.02,0.5,0,764
11,497,7,12,1,10,0,0,0,0,1,0,1200,7100,2620,0.37922405877,0.169903581267,0.0442655935614,0.00804828973843,0.5,0,1400
11,116,2,0,1,6,0,0,1,0,0,0,3600,3600,3600,0.0666666666667,0.0333333333333,0.00862068965517,0,0.5,0,1300
13,708,11,2,1,10,0,0,1,0,0,0,890,17300,4698.33333333,0.370653651904,0.000977841602842,0.0197740112994,0.0169491525424,0.3,0.2,1700
10,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,1700
9,554,22,20,0,9,0,0,0,0,0,0,113700,113700,113700,0.611683673469,0.0487339594929,0.0469314079422,0.0397111913357,0.15,0,8600
12,473,11,1,0,5,0,0,0,0,0,1,1300,3300,2433.33333333,0.426851851852,0.179094328704,0.0190274841438,0.00634249471459,0.5,0,932
7,617,3,10,0,8,0,0,0,0,1,0,816,1800,1308,0.458311318311,0.159353794354,0.0405186385737,0.00810372771475,0.5,0,4300
10,498,5,13,0,7,0,0,0,1,0,0,2800,2800,2800,0.41625,0.107083333333,0.0261044176707,0.0100401606426,0.4,0,1200
10,132,14,13,0,8,0,0,0,0,0,0,2800,2800,2800,0.666666666667,0.337083333333,0.0606060606061,0.0151515151515,0.5,0,985
6,332,10,1,0,4,0,0,1,0,0,0,1400,4800,2566.66666667,0.40880952381,0.0974047619048,0.039156626506,0.0210843373494,0.5,0,701
9,155,1,1,0,5,0,0,0,0,0,1,1200,1200,1200,0.429861111111,0.0571180555556,0.0193548387097,0.0258064516129,0.5,0,750
8,101,2,0,2,4,0,0,0,1,0,0,1500,1500,1500,0.466865079365,0.030753968254,0.0792079207921,0.039603960396,0.2,0.4,1200
11,876,20,13,1,5,0,0,0,0,1,0,11400,11400,11400,0.436353728431,0.0231878645611,0.0285388127854,0.0171232876712,0.5,0,5800
8,364,4,1,0,9,0,0,0,0,0,1,0,0,0,0.392189153439,0.00953703703704,0.032967032967,0.0274725274725,0.5,0,1400
12,0,0,0,2,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0454545454545,0.136363636364,464
10,236,8,0,6,7,0,0,1,0,0,0,4000,13300,8240,0.328110047847,0.0583133971292,0.0338983050847,0.0127118644068,0.45,0,3500
14,1046,10,27,0,7,0,1,0,0,0,0,863,1700,1164.33333333,0.560903318903,0.0834105339105,0.0372848948375,0.0219885277247,0.0454545454545,0.136363636364,818
8,957,44,20,0,8,1,0,0,0,0,0,6400,6400,6400,0.503820842766,0.152783867509,0.0637408568443,0.0208986415883,0,0.25,2500
10,764,15,1,0,9,0,0,0,0,1,0,0,0,0,0.540254079254,0.105103896104,0.0484293193717,0.0170157068063,0.3,0.2,1000
9,281,9,1,0,9,0,0,0,0,0,1,1300,16900,6966.66666667,0.387255799756,0.0157203907204,0.0249110320285,0.0249110320285,0.3,0.1,826
10,623,6,1,0,8,0,0,1,0,0,0,1800,1800,1800,0.446146284271,0.171875773036,0.0529695024077,0.0144462279294,0.5,0,1300
13,852,18,4,1,8,0,0,0,0,1,0,1200,1200,1200,0.487826459255,0.105033170293,0.0446009389671,0.0223004694836,0.2,1,2800
8,241,3,1,0,7,0,1,0,0,0,0,0,0,0,0.475454545455,0.208636363636,0.0248962655602,0.00829875518672,0.5,0,1200
12,1187,4,2,0,4,0,1,0,0,0,0,642,642,642,0.473096256684,0.0383554876496,0.033698399326,0.0244313395114,0.5,0.625,942
10,526,6,2,0,10,0,0,0,0,0,1,1500,1500,1500,0.336486101618,0.0727301207564,0.0285171102662,0.0190114068441,0.5,0,1600
7,1168,8,1,0,10,0,0,1,0,0,0,4000,4000,4000,0.538314403637,0.272921612438,0.0547945205479,0.00856164383562,0.5,0,3400
12,479,28,2,20,8,0,1,0,0,0,0,496,50600,11254.6,0.309252525253,0.0573535353535,0.0208768267223,0.0104384133612,0.321428571429,0,787
14,595,42,1,0,9,0,0,0,0,0,1,2400,2400,2400,0.404861111111,0.179108796296,0.0319327731092,0.0117647058824,0.5,0,1100
9,208,10,1,0,6,0,0,0,0,0,1,0,0,0,0.322181818182,0.238121212121,0.0625,0.0144230769231,0.5,0,1300
9,132,4,0,1,8,0,0,0,1,0,0,1700,1700,1700,0.664285714286,0.325,0.0378787878788,0,0.3,0.7,806
9,123,7,2,0,7,0,0,1,0,0,0,4900,4900,4900,0.294444444444,0.183333333333,0.0243902439024,0.0162601626016,0.1,0.1,4600
13,301,6,2,1,5,0,1,0,0,0,0,2700,32700,17700,0.621790123457,0.0831481481481,0.0332225913621,0.0199335548173,0.0560606060606,0.0151515151515,10800
9,348,12,1,0,10,0,0,1,0,0,0,0,0,0,0.498118753674,0.0725896531452,0.0402298850575,0.0201149425287,0.5,0,2500
10,338,4,1,0,8,0,1,0,0,0,0,1500,2400,1950,0.465059687787,0.0633562901745,0.0295857988166,0.0147928994083,0.5,0,821
8,394,7,0,2,6,0,0,0,0,0,1,2500,2500,2500,0.309328202662,0.082747314414,0.0456852791878,0.0126903553299,0.5,0,5700
7,457,29,1,1,6,0,1,0,0,0,0,5200,5200,5200,0.551646825397,0.0299193948413,0.0153172866521,0.0284463894967,0.5,0.125,962
8,225,8,1,0,10,0,0,0,0,1,0,0,0,0,0.372083333333,0.114583333333,0.0488888888889,0.0266666666667,0.5,0,4600
10,286,7,1,0,6,0,0,0,0,1,0,598,598,598,0.38543956044,0.0870462870463,0.0454545454545,0.0174825174825,0.5,0,2200
12,186,4,1,0,6,0,0,1,0,0,0,0,0,0,0.407231404959,-0.0353305785124,0.010752688172,0.0215053763441,0.0454545454545,0.136363636364,2200
8,412,16,11,0,8,0,0,0,0,0,0,23900,23900,23900,0.568609022556,0.0225824979114,0.0412621359223,0.0315533980583,0.1,0.4,1300
6,791,1,3,1,6,0,0,0,0,1,0,2100,2100,2100,0.408165168165,0.0882013819514,0.0341340075853,0.0101137800253,0.5,0,7000
11,385,5,24,1,6,0,0,1,0,0,0,3500,5000,4200,0.356682900433,0.100784632035,0.0415584415584,0.0181818181818,0.333333333333,0.125,690
14,654,12,3,0,4,0,0,0,0,0,1,527,14300,7256.75,0.519637161085,0.109399920255,0.0336391437309,0.0137614678899,0.5,0,16800
11,339,4,1,1,6,0,1,0,0,0,0,1500,1500,1500,0.579807692308,0.263257575758,0.0442477876106,0.00589970501475,0.233333333333,0.266666666667,946
8,306,10,1,0,7,0,0,0,0,1,0,1300,5500,3866.66666667,0.377272727273,0.131002331002,0.0294117647059,0.00326797385621,0.2,0.35,1300
13,153,13,10,1,8,0,0,0,0,0,0,5100,5100,5100,0.598544973545,0.0166666666667,0.0457516339869,0.0392156862745,0.1,0.4,3600
10,823,24,16,1,6,0,1,0,0,0,0,667,667,667,0.508884067839,0.0432938537416,0.041312272175,0.0352369380316,0.1,0.4,3400
13,1092,6,2,27,4,0,1,0,0,0,0,761,1900,1142.33333333,0.452235788468,0.0247901296669,0.0641025641026,0.0521978021978,0.211111111111,0.0777777777778,1300
6,1141,24,1,0,10,0,0,1,0,0,0,0,0,0,0.400271877655,0.114122061739,0.0411919368975,0.0157756354075,0.5,0,451
10,1072,11,1,0,7,0,0,0,0,1,0,0,0,0,0.44866797996,0.1627734812,0.0494402985075,0.0102611940299,0.5,0,1300
9,1122,12,1,6,8,0,0,1,0,0,0,2100,690400,199414.285714,0.532726060606,0.184010909091,0.0748663101604,0.0213903743316,0.5,0,1400
13,623,6,1,0,6,0,0,0,0,0,1,23800,23800,23800,0.525292999683,-0.0915003695492,0.0321027287319,0.0208667736758,0.5,0,893
9,763,2,7,1,7,0,1,0,0,0,0,2600,3900,3250,0.423578042328,0.090484457672,0.0419397116645,0.0262123197903,0.1,0.4,775
12,970,19,6,0,8,0,0,1,0,0,0,8500,8500,8500,0.41175159085,0.206984363542,0.0360824742268,0.00824742268041,0.5,0,855
11,916,11,2,0,4,0,0,0,0,0,1,9900,9900,9900,0.380263283344,0.0118462043908,0.0207423580786,0.0207423580786,0,0.4375,985
11,315,4,1,1,5,0,0,0,0,0,1,841,841,841,0.292198298777,-0.0782030834662,0.0222222222222,0.0190476190476,0.5,0,819
8,323,4,0,21,6,0,0,0,0,0,0,22800,118700,70750,0.492685185185,0.0341145833333,0.0371517027864,0.0495356037152,0.5,0,6900
9,274,4,1,0,9,0,0,0,0,1,0,982,2200,1591,0.584523809524,0.270952380952,0.0401459854015,0.0109489051095,0.5,0.1,1400
14,1072,14,1,0,7,0,0,1,0,0,0,0,0,0,0.566015556259,0.117625514729,0.0466417910448,0.0205223880597,0.5,0,3800
9,241,14,12,1,9,0,0,0,0,0,0,3400,21400,12400,0.638670707071,0.0751323232323,0.045643153527,0.0373443983402,0.5,0,6200
11,578,16,6,1,7,0,0,1,0,0,0,1900,7600,4750,0.432319332319,0.038026988027,0.0276816608997,0.0207612456747,0.0333333333333,0.25,5400
9,961,11,1,0,8,0,0,1,0,0,0,1200,3100,2150,0.510995528594,0.169190542644,0.044745057232,0.0145681581686,0.5,0,4100
9,235,9,0,0,10,0,0,0,0,1,0,24900,24900,24900,0.606349206349,0.0960317460317,0.0297872340426,0.0127659574468,0.5,0,2800
8,365,1,1,0,6,0,0,0,0,0,1,6400,6400,6400,0.47303030303,0.00774242424242,0.027397260274,0.0164383561644,0.1,0.26875,697
13,680,13,2,1,9,0,0,1,0,0,0,2400,2400,2400,0.584172335601,0.129722222222,0.0264705882353,0.0161764705882,0.0227272727273,0.0255681818182,13400
12,816,33,1,0,9,0,0,0,0,0,1,914,914,914,0.469122544123,0.129254773005,0.0245098039216,0.00980392156863,0.5,0,706
6,788,5,3,0,6,0,0,0,0,0,1,1900,1900,1900,0.294535353535,0.0860328282828,0.0228426395939,0.0177664974619,0.5,0,856
8,211,14,1,0,8,0,0,0,0,0,0,2900,2900,2900,0.626666666667,0.38125,0.0473933649289,0.00473933649289,0.5,0.8,1500
8,1147,9,1,9,7,0,1,0,0,0,0,503,2400,1451.5,0.490012808036,0.145690011969,0.0557977332171,0.0287707061901,0.133333333333,0.2,1300
9,291,10,1,0,10,0,0,1,0,0,0,869,2000,1344.83333333,0.465416666667,0.203020833333,0.085910652921,0.0171821305842,0.25,0.375,880
12,445,1,1,0,8,0,1,0,0,0,0,1500,1500,1500,0.418681644026,-0.0158342041101,0.0179775280899,0.0247191011236,0,0.5,802
7,477,10,1,0,5,0,0,1,0,0,0,0,0,0,0.506802266361,0.0839874586198,0.0356394129979,0.0146750524109,0.5,0,1000
9,281,3,1,0,5,0,0,0,1,0,0,4100,4100,4100,0.461389759666,0.15684057322,0.0569395017794,0.0106761565836,0,0.5,1500
9,496,7,7,0,10,0,0,0,0,1,0,1400,2200,1733.33333333,0.494668806371,0.134265911394,0.0584677419355,0.0181451612903,0,0.5,851
10,317,8,1,1,10,0,0,0,0,1,0,889,16800,8844.5,0.467050630529,0.172098626012,0.0441640378549,0.01261829653,0.5,0,1300
10,317,5,1,2,7,0,0,0,0,0,0,1500,6200,3850,0.385751748252,0.126719114219,0.0410094637224,0.0252365930599,0.4,0.2,1100
10,473,8,8,0,7,0,0,0,0,1,0,4400,10400,7400,0.489287298068,0.228485376412,0.0549682875264,0.0105708245243,0.5,0,1900
8,1236,31,9,0,6,0,0,0,1,0,0,1700,23700,8400,0.453749465555,0.0720679012346,0.0412621359223,0.0275080906149,0.5,0,30200
9,148,9,1,2,8,0,0,0,0,0,0,5000,5000,5000,0.476068376068,-0.015811965812,0.0202702702703,0.0405405405405,0.2,0.3,2300
18,537,38,12,0,5,0,0,0,1,0,0,2600,25200,11547.3684211,0.571943056943,0.311571345321,0.0782122905028,0.00744878957169,0,0.5,428
13,812,19,30,0,8,0,1,0,0,0,0,10600,34800,23100,0.541300280916,0.0231149833073,0.0369458128079,0.0344827586207,0.1,0.4,1300
7,241,5,1,0,8,0,0,0,0,1,0,4200,4200,4200,0.432744859307,0.100054112554,0.0331950207469,0.00829875518672,0.5,0,2600
9,330,7,1,0,7,0,0,1,0,0,0,1200,2400,1800,0.478633333333,0.267233333333,0.0484848484848,0.00909090909091,0.5,0,2100
11,296,13,1,0,5,0,0,1,0,0,0,4300,4300,4300,0.376832955404,0.134930083144,0.0405405405405,0.0168918918919,0.433333333333,0.166666666667,1100
12,309,12,1,1,4,0,0,1,0,0,0,7600,7600,7600,0.54724137931,-0.0492920585162,0.0355987055016,0.0226537216828,0.15,0.45,1200
13,989,4,0,26,5,0,1,0,0,0,0,968,10100,4322.66666667,0.463028087398,-0.00670373589665,0.0596562184024,0.0606673407482,0.5,0,774
13,345,4,1,0,6,0,1,0,0,0,0,1300,2500,1700,0.523826979472,0.326099706745,0.0695652173913,0.00869565217391,0.5,0,3900
8,1359,32,1,0,7,0,0,0,0,1,0,3900,3900,3900,0.509551226551,0.210396722325,0.0507726269316,0.00809418690213,0.35,0.4,6200
7,139,5,1,0,5,0,0,1,0,0,0,681,14200,7440.5,0.478571428571,0.235714285714,0.0287769784173,0,0.2,0.1,595
10,468,2,3,0,4,0,0,0,0,1,0,6700,6700,6700,0.422930922124,0.160373900293,0.034188034188,0.00641025641026,0.5,0,1500
12,314,5,1,0,8,1,0,0,0,0,0,1300,10300,4300,0.449980359147,0.114827441077,0.0445859872611,0.0127388535032,0.5,0,1500
12,437,5,1,0,5,0,0,1,0,0,0,1100,1100,1100,0.348193542569,0.15161976912,0.0526315789474,0.00686498855835,0.2,0.1,2000
8,1370,11,8,1,9,0,0,0,0,1,0,1700,5600,2683.33333333,0.53007253317,0.19516517897,0.0474452554745,0.0138686131387,0.25,0.15,2000
10,2946,12,33,0,6,0,1,0,0,0,0,718,1700,1129.5,0.435520290761,0.107596057018,0.0322471147318,0.0132382892057,0,0.5,966
10,742,7,1,2,9,0,0,1,0,0,0,1600,2200,1800,0.543710691824,0.231032018296,0.0498652291105,0.00943396226415,0.208333333333,0.416666666667,636
8,322,9,1,0,4,0,1,0,0,0,0,0,0,0,0.472063492063,0.0031746031746,0.0310559006211,0.0155279503106,0.5,0,581
